,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category
2007-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267247196441.6504,0.0,0.0,28.64999961853028,28.93000030517578,,8
2007-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267247196441.6504,0.0,0.0,28.64999961853028,28.93000030517578,,8
2007-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,267247196441.6504,0.0,0.0,28.64999961853028,28.93000030517578,,8
2007-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,271258239288.33008,0.0,0.0,29.07999992370605,28.93000030517578,,8
2007-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,275735675018.31055,0.0,0.0,29.559999465942383,28.95200042724609,,8
2007-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,275176000000.0,0.0,0.0,29.5,29.040000915527344,,8
2007-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,275082717864.99023,0.0,0.0,29.489999771118164,29.040000915527344,,8
2007-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,274802871459.9609,0.0,0.0,29.459999084472656,29.048000717163085,,8
2007-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,274802871459.9609,0.0,0.0,29.459999084472656,29.09599990844726,29.96999931335449,8
2007-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,274802871459.9609,0.0,0.0,29.459999084472656,29.21999969482422,29.96999931335449,8
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,277694564270.01953,0.0,0.0,29.770000457763672,29.459999084472656,29.890000534057616,8
2007-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,277041607116.6992,0.0,0.0,29.700000762939453,29.459999084472656,29.82999992370605,8
2007-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,274709607116.6992,0.0,0.0,29.450000762939453,29.459999084472656,29.81999969482422,8
2007-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,277134871459.96094,0.0,0.0,29.709999084472656,29.46599922180176,29.81999969482422,8
2007-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,278347521423.33984,0.0,0.0,29.84000015258789,29.49199981689453,29.81999969482422,8
2007-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,278347521423.33984,0.0,0.0,29.84000015258789,29.51199989318848,29.81999969482422,8
2007-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,278347521423.33984,0.0,0.0,29.84000015258789,29.5879997253418,29.81999969482422,8
2007-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,278347521423.33984,0.0,0.0,29.84000015258789,29.70200042724609,29.81999969482422,8
2007-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,280772803558.3496,0.0,0.0,30.100000381469727,29.72199935913086,29.82399978637695,8
2007-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,281985435729.98047,0.0,0.0,30.229999542236328,29.78400039672852,29.82399978637695,8
2007-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,279000478576.66016,0.0,0.0,29.90999984741211,29.84000015258789,29.84000015258789,8
2007-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,281425760711.6699,0.0,0.0,30.170000076293945,29.84000015258789,29.84000015258789,8
2007-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,281425760711.6699,0.0,0.0,30.170000076293945,29.84000015258789,29.84000015258789,8
2007-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,281425760711.6699,0.0,0.0,30.170000076293945,29.85400009155273,29.84000015258789,8
2007-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,280213128540.03906,0.0,0.0,30.040000915527344,29.93600006103516,29.84000015258789,8
2007-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9328000000.0,282824957153.3203,0.0,0.0,30.31999969482422,30.05200080871582,29.84000015258789,8
