,AccountsPayableCurrent-0,AccountsPayableCurrent-1,AccountsPayableCurrent-2,AccountsPayableCurrent-3,AccountsReceivableNet-0,AccountsReceivableNet-1,AccountsReceivableNet-2,AccountsReceivableNet-3,Assets-0,Assets-1,Assets-2,Assets-3,AssetsCurrent-0,AssetsCurrent-1,AssetsCurrent-2,AssetsCurrent-3,CashAndCashEquivalentsAtCarryingValue-0,CashAndCashEquivalentsAtCarryingValue-1,CashAndCashEquivalentsAtCarryingValue-2,CashAndCashEquivalentsAtCarryingValue-3,InventoryNet-0,InventoryNet-1,InventoryNet-2,InventoryNet-3,Liabilities-0,Liabilities-1,Liabilities-2,Liabilities-3,LiabilitiesCurrent-0,LiabilitiesCurrent-1,LiabilitiesCurrent-2,LiabilitiesCurrent-3,LongTermDebt-0,LongTermDebt-1,LongTermDebt-2,LongTermDebt-3,AssetsNoncurrent-0,AssetsNoncurrent-1,AssetsNoncurrent-2,AssetsNoncurrent-3,PropertyPlantAndEquipmentNet-0,PropertyPlantAndEquipmentNet-1,PropertyPlantAndEquipmentNet-2,PropertyPlantAndEquipmentNet-3,ShortTermBorrowings-0,ShortTermBorrowings-1,ShortTermBorrowings-2,ShortTermBorrowings-3,StockholdersEquity-0,StockholdersEquity-1,StockholdersEquity-2,StockholdersEquity-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category,CostsAndExpenses-0,CostsAndExpenses-1,CostsAndExpenses-2,CostsAndExpenses-3,DepreciationAndAmortization-0,DepreciationAndAmortization-1,DepreciationAndAmortization-2,DepreciationAndAmortization-3,EarningsPerShareDiluted-0,EarningsPerShareDiluted-1,EarningsPerShareDiluted-2,EarningsPerShareDiluted-3,GrossProfit-0,GrossProfit-1,GrossProfit-2,GrossProfit-3,IncomeTaxesPaidNet-0,IncomeTaxesPaidNet-1,IncomeTaxesPaidNet-2,IncomeTaxesPaidNet-3,NetIncomeLoss-0,NetIncomeLoss-1,NetIncomeLoss-2,NetIncomeLoss-3,OperatingIncomeLoss-0,OperatingIncomeLoss-1,OperatingIncomeLoss-2,OperatingIncomeLoss-3,Revenues-0,Revenues-1,Revenues-2,Revenues-3,FreeCashFlow-0,FreeCashFlow-1,FreeCashFlow-2,FreeCashFlow-3,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits,close,static_quantile,dynamic_quantile,category
2022-10-28,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,341969020410.57434,0.0,0.0,359.8999938964844,340.7699890136719,329.914013671875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,341969020410.57434,0.0,0.0,359.8999938964844,342.1959899902344,330.2860107421875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-30,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,341969020410.57434,0.0,0.0,359.8999938964844,348.5819946289063,331.3900146484375,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-31,1659300000.0,1566800000.0,1430100000.0,1114900000.0,6364500000.0,5914300000.0,4886700000.0,4441700000.0,47063600000.0,48187000000.0,43946000000.0,37893100000.0,17115200000.0,17808300000.0,16239900000.0,12661800000.0,2622900000.0,3788200000.0,3595300000.0,2290200000.0,3899400000.0,3907400000.0,3555400000.0,3101300000.0,38404400000.0,40232900000.0,38950000000.0,34430800000.0,15620600000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29948400000.0,30378700000.0,27706100000.0,25231300000.0,9128200000.0,8920400000.0,8281100000.0,7801500000.0,2121800000.0,1563000000.0,587500000.0,1563100000.0,8659200000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,344049912331.3446,0.0,0.0,362.0899963378906,352.31399536132807,331.3900146484375,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-01,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,335013711223.26355,0.0,0.0,352.5799865722656,353.3299865722656,331.4680114746094,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-02,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,337275139264.8041,0.0,0.0,354.9599914550781,355.23399047851564,331.8440002441406,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,343660335912.6892,0.0,0.0,361.6799926757813,356.635986328125,332.2320068359375,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-04,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,339603086718.6554,0.0,0.0,357.4100036621094,357.5,332.7980102539062,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-05,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,339603086718.6554,0.0,0.0,357.4100036621094,357.5,333.2360107421875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,339603086718.6554,0.0,0.0,357.4100036621094,357.5,334.5100036621094,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-07,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,346881452912.3108,0.0,0.0,365.0700073242188,358.2679870605469,336.17799682617186,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-08,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,348392232293.6554,0.0,0.0,366.6600036621094,359.8999938964844,340.7699890136719,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-09,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,345171115294.0338,0.0,0.0,363.2699890136719,359.8999938964844,340.7699890136719,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,350349596447.88513,0.0,0.0,368.7200012207031,360.25599365234376,342.1959899902344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-11,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,334747662571.1487,0.0,0.0,352.29998779296875,360.25599365234376,348.5819946289063,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-12,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,334747662571.1487,0.0,0.0,352.29998779296875,360.25599365234376,351.5079956054687,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-13,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,334747662571.1487,0.0,0.0,352.29998779296875,360.25599365234376,352.29998779296875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,338320340754.22974,0.98,0.0,356.0599975585937,360.25599365234376,352.29998779296875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,332514767703.8513,0.0,0.0,349.95001220703125,360.25599365234376,352.29998779296875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-16,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,335346279287.6892,0.0,0.0,352.92999267578125,360.25599365234376,352.3559875488281,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,342795670544.0338,0.0,0.0,360.7699890136719,360.9519897460938,352.6499877929688,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-18,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,343650853851.73645,0.0,0.0,361.6700134277344,361.67200927734376,353.33599243164065,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,343650853851.73645,0.0,0.0,361.6700134277344,361.67200927734376,355.17999267578125,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-20,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,343650853851.73645,0.0,0.0,361.6700134277344,361.67200927734376,356.1139953613281,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-21,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,343175764901.73645,0.0,0.0,361.1700134277344,361.67200927734376,356.5459899902344,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,342900205191.5405,0.0,0.0,360.8800048828125,361.67200927734376,357.4100036621094,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-23,1683200000.0,1566800000.0,1430100000.0,1114900000.0,6715300000.0,5914300000.0,4886700000.0,4441700000.0,47461500000.0,48187000000.0,43946000000.0,37893100000.0,17639900000.0,17808300000.0,16239900000.0,12661800000.0,2617400000.0,3788200000.0,3595300000.0,2290200000.0,3831100000.0,3907400000.0,3555400000.0,3101300000.0,37295600000.0,40232900000.0,38950000000.0,34430800000.0,15652800000.0,13682000000.0,11976900000.0,10828600000.0,16741200000.0,16348700000.0,13638500000.0,9005900000.0,29821600000.0,30378700000.0,27706100000.0,25231300000.0,9311300000.0,8920400000.0,8281100000.0,7801500000.0,1744600000.0,1563000000.0,587500000.0,1563100000.0,10165900000.0,7954100000.0,4996000000.0,3462300000.0,950177900.0,343698351147.88513,0.0,0.0,361.7200012207031,361.68799438476566,357.4100036621094,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
