,Unnamed: 0,EntityCommonStockSharesOutstanding-0,MarketCap,dividend,splits
5149,2020-10-29,17001802000.0,1960647801451.462,0.0,0.0
5150,2020-10-30,17001802000.0,1850816176097.0764,0.0,0.0
5151,,,,,
5152,,,,,
5153,2020-11-02,17001802000.0,1849285946466.08,0.0,0.0
5154,2020-11-03,17001802000.0,1877679054388.3057,0.0,0.0
5155,2020-11-04,17001802000.0,1954357088014.618,0.0,0.0
5156,2020-11-05,17001802000.0,2023724471305.8472,0.0,0.0
5157,2020-11-06,17001802000.0,2017943920888.3057,0.205,0.0
5158,,,,,
5159,,,,,
5160,2020-11-09,17001802000.0,1977649603451.462,0.0,0.0
5161,2020-11-10,17001802000.0,1971698998694.1528,0.0,0.0
5162,2020-11-11,17001802000.0,2031545284660.2324,0.0,0.0
5163,2020-11-12,17001802000.0,2026784800854.3853,0.0,0.0
5164,2020-11-13,17001802000.0,2027634942839.768,0.0,0.0
5165,,,,,
5166,,,,,
5167,2020-11-16,17001802000.0,2045316832485.382,0.0,0.0
5168,2020-11-17,17001802000.0,2029845130402.924,0.0,0.0
5169,2020-11-18,17001802000.0,2006722669305.8472,0.0,0.0
5170,2020-11-19,17001802000.0,2017093778902.924,0.0,0.0
5171,2020-11-20,17001802000.0,1994991384417.5413,0.0,0.0
5172,,,,,
5173,,,,,
5174,2020-11-23,17001802000.0,1935655131757.309,0.0,0.0
5175,2020-11-24,17001802000.0,1958097505208.7708,0.0,0.0
5176,2020-11-25,17001802000.0,1972719065305.8472,0.0,0.0
5177,,,,,
5178,2020-11-27,17001802000.0,1982240032917.5413,0.0,0.0
5179,,,,,
5180,,,,,
5181,2020-11-30,17001802000.0,2024064579985.382,0.0,0.0
5182,2020-12-01,17001802000.0,2086461162194.1528,0.0,0.0
5183,2020-12-02,17001802000.0,2092581821291.2288,0.0,0.0
5184,2020-12-03,17001802000.0,2090201579388.3057,0.0,0.0
5185,2020-12-04,17001802000.0,2078470294500.0,0.0,0.0
5186,,,,,
5187,,,,,
5188,2020-12-07,17001802000.0,2103972997500.0,0.0,0.0
5189,2020-12-08,17001802000.0,2114684086063.156,0.0,0.0
5190,2020-12-09,17001802000.0,2070479426805.8472,0.0,0.0
5191,2020-12-10,17001802000.0,2095302042160.2324,0.0,0.0
5192,2020-12-11,17001802000.0,2081190645082.4585,0.0,0.0
5193,,,,,
5194,,,,,
5195,2020-12-14,17001802000.0,2070479426805.8472,0.0,0.0
5196,2020-12-15,17001802000.0,2174190393063.156,0.0,0.0
5197,2020-12-16,17001802000.0,2173000272111.6943,0.0,0.0
5198,2020-12-17,17001802000.0,2188131865514.618,0.0,0.0
5199,2020-12-18,17001802000.0,2153448303582.4585,0.0,0.0
5200,,,,,
5201,,,,,
5202,2020-12-21,17001802000.0,2180140997820.465,0.0,0.0
5203,2020-12-22,17001802000.0,2242197730776.612,0.0,0.0
5204,2020-12-23,17001802000.0,2226556104067.841,0.0,0.0
5205,2020-12-24,17001802000.0,2243727830694.153,0.0,0.0
5206,,,,,
5207,,,,,
5208,,,,,
5209,2020-12-28,17001802000.0,2323976356888.3057,0.0,0.0
5210,2020-12-29,17001802000.0,2293032952723.3887,0.0,0.0
5211,2020-12-30,17001802000.0,2273480984194.153,0.0,0.0
5212,2020-12-31,17001802000.0,2255969148888.3057,0.0,0.0
5213,,,,,
5214,,,,,
5215,,,,,
5216,2021-01-04,17001802000.0,2200203259082.4585,0.0,0.0
5217,2021-01-05,17001802000.0,2227405986626.3125,0.0,0.0
5218,2021-01-06,17001802000.0,2152428107257.309,0.0,0.0
5219,2021-01-07,17001802000.0,2225875886708.7705,0.0,0.0
5220,2021-01-08,17001802000.0,2245088005985.382,0.0,0.0
5221,,,,,
5222,,,,,
5223,2021-01-11,17001802000.0,2192892349320.465,0.0,0.0
5224,2021-01-12,17001802000.0,2189832149485.382,0.0,0.0
5225,2021-01-13,17001802000.0,2225365853402.924,0.0,0.0
5226,2021-01-14,17001802000.0,2191702358082.4585,0.0,0.0
5227,2021-01-15,16788096000.0,2134438515193.3596,0.0,0.0
5228,,,,,
5229,,,,,
5230,,,,,
5231,2021-01-19,16788096000.0,2146022342419.9216,0.0,0.0
5232,2021-01-20,16788096000.0,2216532294386.7188,0.0,0.0
5233,2021-01-21,16788096000.0,2297786617546.875,0.0,0.0
5234,2021-01-22,16788096000.0,2334720633679.6875,0.0,0.0
5235,,,,,
5236,,,,,
5237,2021-01-25,16788096000.0,2399354649580.078,0.0,0.0
5238,2021-01-26,16788096000.0,2403383884839.844,0.0,0.0
5239,2021-01-27,16788096000.0,2384916876773.437,0.0,0.0
5240,2021-01-28,16788096000.0,2301480019160.156,0.0,0.0
5241,2021-01-29,16788096000.0,2215357260873.047,0.0,0.0
5242,,,,,
5243,,,,,
5244,2021-02-01,16788096000.0,2251955187193.3594,0.0,0.0
5245,2021-02-02,16788096000.0,2266225171259.7656,0.0,0.0
5246,2021-02-03,16788096000.0,2248597619226.5625,0.0,0.0
5247,2021-02-04,16788096000.0,2306516499193.3594,0.0,0.0
5248,2021-02-05,16788096000.0,2295939916740.2344,0.205,0.0
5249,,,,,
5250,,,,,
5251,2021-02-08,16788096000.0,2298458284839.844,0.0,0.0
5252,2021-02-09,16788096000.0,2283348844740.2344,0.0,0.0
5253,2021-02-10,16788096000.0,2272940307193.3594,0.0,0.0
5254,2021-02-11,16788096000.0,2268575494453.125,0.0,0.0
5255,2021-02-12,16788096000.0,2272604473546.875,0.0,0.0
5256,,,,,
5257,,,,,
5258,,,,,
5259,2021-02-16,16788096000.0,2236006547226.5625,0.0,0.0
5260,2021-02-17,16788096000.0,2196554419160.156,0.0,0.0
5261,2021-02-18,16788096000.0,2177584044873.0469,0.0,0.0
5262,2021-02-19,16788096000.0,2180269945546.875,0.0,0.0
5263,,,,,
5264,,,,,
5265,2021-02-22,16788096000.0,2115300096000.0,0.0,0.0
5266,2021-02-23,16788096000.0,2112949772806.6409,0.0,0.0
5267,2021-02-24,16788096000.0,2104387807983.3984,0.0,0.0
5268,2021-02-25,16788096000.0,2031191699176.7576,0.0,0.0
5269,2021-02-26,16788096000.0,2035724556823.2424,0.0,0.0
5270,,,,,
5271,,,,,
5272,2021-03-01,16788096000.0,2145350803209.961,0.0,0.0
5273,2021-03-02,16788096000.0,2100526617629.8828,0.0,0.0
5274,2021-03-03,16788096000.0,2049154956773.4373,0.0,0.0
5275,2021-03-04,16788096000.0,2016753926370.1167,0.0,0.0
5276,2021-03-05,16788096000.0,2038410585580.078,0.0,0.0
5277,,,,,
5278,,,,,
5279,2021-03-08,16788096000.0,1953462860806.6409,0.0,0.0
5280,2021-03-09,16788096000.0,2032870483160.156,0.0,0.0
5281,2021-03-10,16788096000.0,2014235814436.5237,0.0,0.0
5282,2021-03-11,16788096000.0,2047476172790.039,0.0,0.0
5283,2021-03-12,16788096000.0,2031863238386.7188,0.0,0.0
5284,,,,,
5285,,,,,
5286,2021-03-15,16788096000.0,2081555987176.7576,0.0,0.0
5287,2021-03-16,16788096000.0,2108081209596.68,0.0,0.0
5288,2021-03-17,16788096000.0,2094482892823.2424,0.0,0.0
5289,2021-03-18,16788096000.0,2023469190386.7188,0.0,0.0
5290,2021-03-19,16788096000.0,2014403603176.7576,0.0,0.0
5291,,,,,
5292,,,,,
5293,2021-03-22,16788096000.0,2071483155193.3596,0.0,0.0
5294,2021-03-23,16788096000.0,2057213299209.961,0.0,0.0
5295,2021-03-24,16788096000.0,2016082387160.156,0.0,0.0
5296,2021-03-25,16788096000.0,2024476435160.156,0.0,0.0
5297,2021-03-26,16788096000.0,2034885100790.039,0.0,0.0
5298,,,,,
5299,,,,,
5300,2021-03-29,16788096000.0,2037906963193.3596,0.0,0.0
5301,2021-03-30,16788096000.0,2012892736016.6016,0.0,0.0
5302,2021-03-31,16788096000.0,2050665952016.6016,0.0,0.0
5303,2021-04-01,16788096000.0,2064935808000.0,0.0,0.0
5304,,,,,
5305,,,,,
5306,,,,,
5307,2021-04-05,16788096000.0,2113621312016.6016,0.0,0.0
5308,2021-04-06,16788096000.0,2118825580790.039,0.0,0.0
5309,2021-04-07,16788096000.0,2147197504016.6016,0.0,0.0
5310,2021-04-08,16788096000.0,2188496204806.6409,0.0,0.0
5311,2021-04-09,16788096000.0,2232816768000.0,0.0,0.0
5312,,,,,
5313,,,,,
5314,2021-04-12,16788096000.0,2203269811259.7656,0.0,0.0
5315,2021-04-13,16788096000.0,2256823622320.3125,0.0,0.0
5316,2021-04-14,16788096000.0,2216532294386.7188,0.0,0.0
5317,2021-04-15,16788096000.0,2257998912000.0,0.0,0.0
5318,2021-04-16,16687631000.0,2238812636071.9297,0.0,0.0
5319,,,,,
5320,,,,,
5321,2021-04-19,16687631000.0,2250160102928.0703,0.0,0.0
5322,2021-04-20,16687631000.0,2221290572595.322,0.0,0.0
5323,2021-04-21,16687631000.0,2227798738500.0,0.0,0.0
5324,2021-04-22,16687631000.0,2201766074881.2866,0.0,0.0
5325,2021-04-23,16687631000.0,2241482718143.86,0.0,0.0
5326,,,,,
5327,,,,,
5328,2021-04-26,16687631000.0,2248157668690.644,0.0,0.0
5329,2021-04-27,16687631000.0,2242650719904.678,0.0,0.0
5330,2021-04-28,16687631000.0,2229133779535.965,0.0,0.0
5331,2021-04-29,16687631000.0,2227464914582.7485,0.0,0.0
5332,2021-04-30,16687631000.0,2193756083298.538,0.0,0.0
5333,,,,,
5334,,,,,
5335,2021-05-03,16687631000.0,2211778500701.462,0.0,0.0
5336,2021-05-04,16687631000.0,2133513597886.696,0.0,0.0
5337,2021-05-05,16687631000.0,2137685632953.2168,0.0,0.0
5338,2021-05-06,16687631000.0,2165053337607.895,0.0,0.0
5339,2021-05-07,16687631000.0,2172896544548.538,0.22,0.0
5340,,,,,
5341,,,,,
5342,2021-05-10,16687631000.0,2116825966886.696,0.0,0.0
5343,2021-05-11,16687631000.0,2101139680321.93,0.0,0.0
5344,2021-05-12,16687631000.0,2048740401850.731,0.0,0.0
5345,2021-05-13,16687631000.0,2085453266440.6436,0.0,0.0
5346,2021-05-14,16687631000.0,2126838520023.392,0.0,0.0
5347,,,,,
5348,,,,,
5349,2021-05-17,16687631000.0,2107147110350.731,0.0,0.0
5350,2021-05-18,16687631000.0,2083450704886.696,0.0,0.0
5351,2021-05-19,16687631000.0,2080780750131.2864,0.0,0.0
5352,2021-05-20,16687631000.0,2124502261868.7131,0.0,0.0
5353,2021-05-21,16687631000.0,2093129561422.661,0.0,0.0
5354,,,,,
5355,,,,,
5356,2021-05-24,16687631000.0,2120997874636.696,0.0,0.0
5357,2021-05-25,16687631000.0,2117660399363.304,0.0,0.0
5358,2021-05-26,16687631000.0,2116825966886.696,0.0,0.0
5359,2021-05-27,16687631000.0,2090626391309.3567,0.0,0.0
5360,2021-05-28,16687631000.0,2079445709095.3215,0.0,0.0
5361,,,,,
5362,,,,,
5363,,,,,
5364,2021-06-01,16687631000.0,2073938760309.3567,0.0,0.0
5365,2021-06-02,16687631000.0,2086955092118.7131,0.0,0.0
5366,2021-06-03,16687631000.0,2061589949017.9824,0.0,0.0
5367,2021-06-04,16687631000.0,2100805856404.6785,0.0,0.0
5368,,,,,
5369,,,,,
5370,2021-06-07,16687631000.0,2100972768363.304,0.0,0.0
5371,2021-06-08,16687631000.0,2114990317291.3745,0.0,0.0
5372,2021-06-09,16687631000.0,2121498483196.0525,0.0,0.0
5373,2021-06-10,16687631000.0,2104477155595.3215,0.0,0.0
5374,2021-06-11,16687631000.0,2125169782386.696,0.0,0.0
5375,,,,,
5376,,,,,
5377,2021-06-14,16687631000.0,2177402021582.7483,0.0,0.0
5378,2021-06-15,16687631000.0,2163384472654.6785,0.0,0.0
5379,2021-06-16,16687631000.0,2171895072796.7837,0.0,0.0
5380,2021-06-17,16687631000.0,2199262777451.462,0.0,0.0
5381,2021-06-18,16687631000.0,2177068452298.538,0.0,0.0
5382,,,,,
5383,,,,,
5384,2021-06-21,16687631000.0,2207773632226.6084,0.0,0.0
5385,2021-06-22,16687631000.0,2235808730082.7485,0.0,0.0
5386,2021-06-23,16687631000.0,2231136213773.392,0.0,0.0
5387,2021-06-24,16687631000.0,2226296912821.9297,0.0,0.0
5388,2021-06-25,16687631000.0,2221290572595.322,0.0,0.0
5389,,,,,
5390,,,,,
5391,2021-06-28,16687631000.0,2249158885809.3564,0.0,0.0
5392,2021-06-29,16687631000.0,2275024764785.965,0.0,0.0
5393,2021-06-30,16687631000.0,2285538053798.538,0.0,0.0
5394,2021-07-01,16687631000.0,2290711178667.2515,0.0,0.0
5395,2021-07-02,16687631000.0,2335600946798.538,0.0,0.0
5396,,,,,
5397,,,,,
5398,,,,,
5399,2021-07-06,16687631000.0,2369977425917.2515,0.0,0.0
5400,2021-07-07,16687631000.0,2412530935893.86,0.0,0.0
5401,2021-07-08,16687631000.0,2390336356107.895,0.0,0.0
5402,2021-07-09,16687631000.0,2421542144595.322,0.0,0.0
5403,,,,,
5404,,,,,
5405,2021-07-12,16687631000.0,2411362679500.0,0.0,0.0
5406,2021-07-13,16687631000.0,2430386568654.678,0.0,0.0
5407,2021-07-14,16687631000.0,2488960061796.783,0.0,0.0
5408,2021-07-15,16687631000.0,2477779379582.7485,0.0,0.0
5409,2021-07-16,16530166000.0,2419850990650.787,0.0,0.0
5410,,,,,
5411,,,,,
5412,2021-07-19,16530166000.0,2354722096253.9365,0.0,0.0
5413,2021-07-20,16530166000.0,2415883660007.873,0.0,0.0
5414,2021-07-21,16530166000.0,2403486035507.873,0.0,0.0
5415,2021-07-22,16530166000.0,2426628419246.0635,0.0,0.0
5416,2021-07-23,16530166000.0,2455721420603.1494,0.0,0.0
5417,,,,,
5418,,,,,
5419,2021-07-26,16530166000.0,2462829523142.914,0.0,0.0
5420,2021-07-27,16530166000.0,2426132534444.4883,0.0,0.0
5421,2021-07-28,16530166000.0,2396543396055.512,0.0,0.0
5422,2021-07-29,16530166000.0,2407453366150.787,0.0,0.0
5423,2021-07-30,16530166000.0,2411090022849.213,0.0,0.0
5424,,,,,
5425,,,,,
5426,2021-08-02,16530166000.0,2405469826944.4883,0.0,0.0
5427,2021-08-03,16530166000.0,2435885271849.213,0.0,0.0
5428,2021-08-04,16530166000.0,2429107843253.9365,0.0,0.0
5429,2021-08-05,16530166000.0,2430926171603.1494,0.0,0.0
5430,2021-08-06,16530166000.0,2415718449150.787,0.22,0.0
5431,,,,,
5432,,,,,
5433,2021-08-09,16530166000.0,2414891890404.724,0.0,0.0
5434,2021-08-10,16530166000.0,2406792270492.1265,0.0,0.0
5435,2021-08-11,16530166000.0,2411090022849.213,0.0,0.0
5436,2021-08-12,16530166000.0,2461176405650.787,0.0,0.0
5437,2021-08-13,16530166000.0,2464647851492.1265,0.0,0.0
5438,,,,,
5439,,,,,
5440,2021-08-16,16530166000.0,2498038605206.299,0.0,0.0
5441,2021-08-17,16530166000.0,2482665671896.8506,0.0,0.0
5442,2021-08-18,16530166000.0,2419355105849.213,0.0,0.0
5443,2021-08-19,16530166000.0,2424975301753.9365,0.0,0.0
5444,2021-08-20,16530166000.0,2449605339896.8506,0.0,0.0
5445,,,,,
5446,,,,,
5447,2021-08-23,16530166000.0,2474731262841.339,0.0,0.0
5448,2021-08-24,16530166000.0,2473243356206.299,0.0,0.0
5449,2021-08-25,16530166000.0,2452415437849.213,0.0,0.0
5450,2021-08-26,16530166000.0,2438860580658.661,0.0,0.0
5451,2021-08-27,16530166000.0,2456382768492.1265,0.0,0.0
5452,,,,,
5453,,,,,
5454,2021-08-30,16530166000.0,2531098937206.299,0.0,0.0
5455,2021-08-31,16530166000.0,2509775134047.6377,0.0,0.0
5456,2021-09-01,16530166000.0,2521015525857.086,0.0,0.0
5457,2021-09-02,16530166000.0,2539859905007.873,0.0,0.0
5458,2021-09-03,16530166000.0,2550604664246.0635,0.0,0.0
5459,,,,,
5460,,,,,
5461,,,,,
5462,2021-09-07,16530166000.0,2590111750896.8506,0.0,0.0
5463,2021-09-08,16530166000.0,2563994058349.213,0.0,0.0
5464,2021-09-09,16530166000.0,2546802796690.552,0.0,0.0
5465,2021-09-10,16530166000.0,2462498849198.4253,0.0,0.0
5466,,,,,
5467,,,,,
5468,2021-09-13,16530166000.0,2472086375746.0635,0.0,0.0
5469,2021-09-14,16530166000.0,2448448107206.299,0.0,0.0
5470,2021-09-15,16530166000.0,2463490618801.5747,0.0,0.0
5471,2021-09-16,16530166000.0,2459523288158.661,0.0,0.0
5472,2021-09-17,16530166000.0,2414396005603.1494,0.0,0.0
5473,,,,,
5474,,,,,
5475,2021-09-20,16530166000.0,2362821968396.8506,0.0,0.0
5476,2021-09-21,16530166000.0,2370921588309.448,0.0,0.0
5477,2021-09-22,16530166000.0,2410924811992.1265,0.0,0.0
5478,2021-09-23,16530166000.0,2427124304047.6377,0.0,0.0
5479,2021-09-24,16530166000.0,2428611958452.3623,0.0,0.0
5480,,,,,
5481,,,,,
5482,2021-09-27,16530166000.0,2402990150706.299,0.0,0.0
5483,2021-09-28,16530166000.0,2345795917595.276,0.0,0.0
5484,2021-09-29,16530166000.0,2361003640047.6377,0.0,0.0
5485,2021-09-30,16530166000.0,2339018489000.0,0.0,0.0
5486,2021-10-01,16530166000.0,2358028079007.873,0.0,0.0
5487,,,,,
5488,,,,,
5489,2021-10-04,16530166000.0,2300007287150.787,0.0,0.0
5490,2021-10-05,16530166000.0,2332571734349.213,0.0,0.0
5491,2021-10-06,16530166000.0,2347283572000.0,0.0,0.0
5492,2021-10-07,16530166000.0,2368607375158.661,0.0,0.0
5493,2021-10-08,16530166000.0,2362160620507.873,0.0,0.0
5494,,,,,
5495,,,,,
5496,2021-10-11,16530166000.0,2360672966103.1494,0.0,0.0
5497,2021-10-12,16530166000.0,2339183699857.086,0.0,0.0
5498,2021-10-13,16530166000.0,2329265751595.276,0.0,0.0
5499,2021-10-14,16530166000.0,2376376573357.086,0.0,0.0
5500,2021-10-15,16406397000.0,2376302481397.9795,0.0,0.0
5501,,,,,
5502,,,,,
5503,2021-10-18,16406397000.0,2404357530418.35,0.0,0.0
5504,2021-10-19,16406397000.0,2440615527596.9697,0.0,0.0
5505,2021-10-20,16406397000.0,2448818726096.9697,0.0,0.0
5506,2021-10-21,16406397000.0,2452428153464.3096,0.0,0.0
5507,2021-10-22,16406397000.0,2439467209984.68,0.0,0.0
5508,,,,,
5509,,,,,
5510,2021-10-25,16406397000.0,2438646840066.33,0.0,0.0
5511,2021-10-26,16406397000.0,2449803320204.0405,0.0,0.0
5512,2021-10-27,16406397000.0,2442092293586.7,0.0,0.0
5513,2021-10-28,16406397000.0,2503124110454.0405,0.0,0.0
5514,2021-10-29,16406397000.0,2457678320668.35,0.0,0.0
5515,,,,,
5516,,,,,
5517,2021-11-01,16406397000.0,2443897007270.3706,0.0,0.0
5518,2021-11-02,16406397000.0,2461287748035.6904,0.0,0.0
5519,2021-11-03,16406397000.0,2485405171653.0303,0.0,0.0
5520,2021-11-04,16406397000.0,2476709801270.3706,0.0,0.0
5521,2021-11-05,16406397000.0,2481959718132.66,0.22,0.0
5522,,,,,
5523,,,,,
5524,2021-11-08,16406397000.0,2468178404734.68,0.0,0.0
5525,2021-11-09,16406397000.0,2474248691515.32,0.0,0.0
5526,2021-11-10,16406397000.0,2426834214198.9897,0.0,0.0
5527,2021-11-11,16406397000.0,2426013844280.64,0.0,0.0
5528,2021-11-12,16406397000.0,2460795576153.0303,0.0,0.0
5529,,,,,
5530,,,,,
5531,2021-11-15,16406397000.0,2460959550000.0,0.0,0.0
5532,2021-11-16,16406397000.0,2477365947000.0,0.0,0.0
5533,2021-11-17,16406397000.0,2518217965653.0303,0.0,0.0
5534,2021-11-18,16406397000.0,2590077814280.64,0.0,0.0
5535,2021-11-19,16406397000.0,2634047088418.35,0.0,0.0
5536,,,,,
5537,,,,,
5538,2021-11-22,16406397000.0,2641758115035.6904,0.0,0.0
5539,2021-11-23,16406397000.0,2648156599852.0205,0.0,0.0
5540,2021-11-24,16406397000.0,2656851970234.68,0.0,0.0
5541,,,,,
5542,2021-11-26,16406397000.0,2572687073515.32,0.0,0.0
5543,,,,,
5544,,,,,
5545,2021-11-29,16406397000.0,2628961145403.0303,0.0,0.0
5546,2021-11-30,16406397000.0,2711977474168.35,0.0,0.0
5547,2021-12-01,16406397000.0,2703282103785.6904,0.0,0.0
5548,2021-12-02,16406397000.0,2686711482596.9697,0.0,0.0
5549,2021-12-03,16406397000.0,2655211230397.9795,0.0,0.0
5550,,,,,
5551,,,,,
5552,2021-12-06,16406397000.0,2712305672204.0405,0.0,0.0
5553,2021-12-07,16406397000.0,2808446918295.9595,0.0,0.0
5554,2021-12-08,16406397000.0,2872432016801.0103,0.0,0.0
5555,2021-12-09,16406397000.0,2863900620265.32,0.0,0.0
5556,2021-12-10,16406397000.0,2944127891581.65,0.0,0.0
5557,,,,,
5558,,,,,
5559,2021-12-13,16406397000.0,2883260298903.0303,0.0,0.0
5560,2021-12-14,16406397000.0,2860127219051.0103,0.0,0.0
5561,2021-12-15,16406397000.0,2941667032168.35,0.0,0.0
5562,2021-12-16,16406397000.0,2826165857096.9697,0.0,0.0
5563,2021-12-17,16406397000.0,2807790772566.33,0.0,0.0
5564,,,,,
5565,,,,,
5566,2021-12-20,16406397000.0,2784985890750.0,0.0,0.0
5567,2021-12-21,16406397000.0,2838142707153.0303,0.0,0.0
5568,2021-12-22,16406397000.0,2881619559066.33,0.0,0.0
5569,2021-12-23,16406397000.0,2892119643132.66,0.0,0.0
5570,,,,,
5571,,,,,
5572,,,,,
5573,2021-12-27,16406397000.0,2958565601051.0103,0.0,0.0
5574,2021-12-28,16406397000.0,2941502807979.6294,0.0,0.0
5575,2021-12-29,16406397000.0,2942979573969.3604,0.0,0.0
5576,2021-12-30,16406397000.0,2923619895331.65,0.0,0.0
5577,2021-12-31,16406397000.0,2913284035454.0405,0.0,0.0
5578,,,,,
5579,,,,,
5580,2022-01-03,16406397000.0,2986128227846.9697,0.0,0.0
5581,2022-01-04,16406397000.0,2948229490831.65,0.0,0.0
5582,2022-01-05,16406397000.0,2869806933198.9897,0.0,0.0
5583,2022-01-06,16406397000.0,2821900284000.0,0.0,0.0
5584,2022-01-07,16406397000.0,2824689341448.9897,0.0,0.0
5585,,,,,
5586,,,,,
5587,2022-01-10,16406397000.0,2825017539484.68,0.0,0.0
5588,2022-01-11,16406397000.0,2872432016801.0103,0.0,0.0
5589,2022-01-12,16406397000.0,2879814845382.66,0.0,0.0
5590,2022-01-13,16406397000.0,2825017539484.68,0.0,0.0
5591,2022-01-14,16319441000.0,2824405773397.156,0.0,0.0
5592,,,,,
5593,,,,,
5594,,,,,
5595,2022-01-18,16319441000.0,2771041131602.981,0.0,0.0
5596,2022-01-19,16319441000.0,2712780607705.8257,0.0,0.0
5597,2022-01-20,16319441000.0,2684711149264.6333,0.0,0.0
5598,2022-01-21,16319441000.0,2650440472573.578,0.0,0.0
5599,,,,,
5600,,,,,
5601,2022-01-24,16319441000.0,2637547974735.229,0.0,0.0
5602,2022-01-25,16319441000.0,2607520263058.808,0.0,0.0
5603,2022-01-26,16319441000.0,2606051573132.3853,0.0,0.0
5604,2022-01-27,16319441000.0,2598381415941.1924,0.0,0.0
5605,2022-01-28,16319441000.0,2779690415411.789,0.0,0.0
5606,,,,,
5607,,,,,
5608,2022-01-31,16319441000.0,2852311878058.808,0.0,0.0
5609,2022-02-01,16319441000.0,2849537602970.596,0.0,0.0
5610,2022-02-02,16319441000.0,2869610445676.422,0.0,0.0
5611,2022-02-03,16319441000.0,2821631249294.037,0.0,0.0
5612,2022-02-04,16319441000.0,2813308424029.404,0.22,0.0
5613,,,,,
5614,,,,,
5615,2022-02-07,16319441000.0,2801395301823.578,0.0,0.0
5616,2022-02-08,16319441000.0,2853127899911.789,0.0,0.0
5617,2022-02-09,16319441000.0,2876791039558.808,0.0,0.0
5618,2022-02-10,16319441000.0,2808902105235.229,0.0,0.0
5619,2022-02-11,16319441000.0,2752110520279.404,0.0,0.0
5620,,,,,
5621,,,,,
5622,2022-02-14,16319441000.0,2756027275764.7705,0.0,0.0
5623,2022-02-15,16319441000.0,2819836100823.4404,0.0,0.0
5624,2022-02-16,16319441000.0,2815919594352.981,0.0,0.0
5625,2022-02-17,16319441000.0,2756027275764.7705,0.0,0.0
5626,2022-02-18,16319441000.0,2730242529102.981,0.0,0.0
5627,,,,,
5628,,,,,
5629,,,,,
5630,2022-02-22,16319441000.0,2681610664647.156,0.0,0.0
5631,2022-02-23,16319441000.0,2612253040397.156,0.0,0.0
5632,2022-02-24,16319441000.0,2655825917985.3667,0.0,0.0
5633,2022-02-25,16319441000.0,2690259948455.963,0.0,0.0
5634,,,,,
5635,,,,,
5636,2022-02-28,16319441000.0,2694666018235.229,0.0,0.0
5637,2022-03-01,16319441000.0,2663332721397.0186,0.0,0.0
5638,2022-03-02,16319441000.0,2718166053117.6147,0.0,0.0
5639,2022-03-03,16319441000.0,2712780607705.8257,0.0,0.0
5640,2022-03-04,16319441000.0,2662843158088.211,0.0,0.0
5641,,,,,
5642,,,,,
5643,2022-03-07,16319441000.0,2599687001102.981,0.0,0.0
5644,2022-03-08,16319441000.0,2569332830882.3853,0.0,0.0
5645,2022-03-09,16319441000.0,2659252861147.0186,0.0,0.0
5646,2022-03-10,16319441000.0,2586957857044.1743,0.0,0.0
5647,2022-03-11,16319441000.0,2525107036205.8257,0.0,0.0
5648,,,,,
5649,,,,,
5650,2022-03-14,16319441000.0,2458034123735.229,0.0,0.0
5651,2022-03-15,16319441000.0,2530982044926.422,0.0,0.0
5652,2022-03-16,16319441000.0,2604419529426.422,0.0,0.0
5653,2022-03-17,16319441000.0,2621228533735.229,0.0,0.0
5654,2022-03-18,16319441000.0,2676061865455.8257,0.0,0.0
5655,,,,,
5656,,,,,
5657,2022-03-21,16319441000.0,2698909232264.7705,0.0,0.0
5658,2022-03-22,16319441000.0,2755048149147.156,0.0,0.0
5659,2022-03-23,16319441000.0,2777732162176.56,0.0,0.0
5660,2022-03-24,16319441000.0,2840725214397.156,0.0,0.0
5661,2022-03-25,16319441000.0,2851332751441.1924,0.0,0.0
5662,,,,,
5663,,,,,
5664,2022-03-28,16319441000.0,2865693939205.963,0.0,0.0
5665,2022-03-29,16319441000.0,2920527270926.56,0.0,0.0
5666,2022-03-30,16319441000.0,2901107096294.1743,0.0,0.0
5667,2022-03-31,16319441000.0,2849537602970.596,0.0,0.0
5668,2022-04-01,16319441000.0,2844641720867.6147,0.0,0.0
5669,,,,,
5670,,,,,
5671,2022-04-04,16319441000.0,2912041091882.3853,0.0,0.0
5672,2022-04-05,16319441000.0,2856881301617.6147,0.0,0.0
5673,2022-04-06,16319441000.0,2804169576911.789,0.0,0.0
5674,2022-04-07,16319441000.0,2809228563779.404,0.0,0.0
5675,2022-04-08,16319441000.0,2775773659926.422,0.0,0.0
5676,,,,,
5677,,,,,
5678,2022-04-11,16319441000.0,2704947345750.0,0.0,0.0
5679,2022-04-12,16319441000.0,2736117537823.578,0.0,0.0
5680,2022-04-13,16319441000.0,2780832646794.037,0.0,0.0
5681,2022-04-14,16319441000.0,2697440293323.4404,0.0,0.0
5682,,,,,
5683,,,,,
5684,,,,,
5685,2022-04-18,16185181000.0,2671687946213.806,0.0,0.0
5686,2022-04-19,16185181000.0,2709399200613.495,0.0,0.0
5687,2022-04-20,16185181000.0,2706647749479.4463,0.0,0.0
5688,2022-04-21,16185181000.0,2693537792384.0483,0.0,0.0
5689,2022-04-22,16185181000.0,2618600325324.844,0.0,0.0
5690,,,,,
5691,,,,,
5692,2022-04-25,16185181000.0,2636242360309.204,0.0,0.0
5693,2022-04-26,16185181000.0,2537836430193.2524,0.0,0.0
5694,2022-04-27,16185181000.0,2534113907713.806,0.0,0.0
